Created Date;UTM_Campaign;UTM_Content ;UTM_Term;Account Owner Territory;Marketo Qualification Level;Marketo Interest Level;Account Status;Unmatched;Hand Raiser;UTM_Medium
1/4/2023;fy23-q4-amer-enterprise_adobe;;|adobe and marketo|e|g|c||638446397224#Cj0KCQiA5NSdBhDfARIsALzs2EAyVdxrqtgz9wxDWBg9RqRsoFLCALKS4X5RDR5PrJPpBQmnBU0-Wb8aAiSBEALw_wcB;;High;High;No Account Mapped;1;1;paid-search
1/17/2023;fy22-amer-acq_m_engagement-lifecycle;undefined;lifecycle-marketing_pm|lifecycle marketing|p|g|c||644755701766;;High;Low;No Account Mapped;1;0;paid-search
1/9/2023;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|c||542343632615;AMER Enterprise - Strat;High;Low;Unassigned;0;0;paid-search
1/6/2023;fy22-amer-email_marketing_platform;undefined;email_marketing_agency|email marketing agency|e|g|c||587080375801;SMB AMER - Central;Medium;High;Assigned;0;1;paid-search
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - Strat;High;Low;Assigned;0;0;paid-content-syndication
11/29/2022;fy22-q1-amer-customer_engagement_review;customer_engagement_review;customer_engagement_dashboard|customer engagement dashboard|p|g|c||499350053220;;Low;Low;No Account Mapped;1;0;paid-search
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
1/23/2023;fy23-q4-amer-bau_ccmskill;measurement_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - East;Medium;Low;Assigned;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
1/5/2023;fy23-q4-amer-bau_smb;retention_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/18/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
1/5/2023;fy23-q4-amer-bau_retint;retention_guide;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
12/22/2022;Acq_M_Engagement-Lifecycle_NA*2019-CustEng-eBook;undefined;customer-lifecycle_pm|customer lifecycle|p|g|c||379480664574;SMB AMER - West;Low;Medium;Assigned;0;0;paid-search
11/22/2022;fy23-q4-amer-bau_retint;measurement_guide;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - East - 2;Medium;Low;Assigned;0;0;paid-content-syndication
1/18/2023;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||587080375402;SMB AMER - West;High;Medium;Assigned;0;0;paid-search
12/12/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - Strat;Medium;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 2;Medium;Low;Tech Alliances;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-bau_ccmskill;customer_engagement_ebook;undefined;SMB AMER - East;Medium;Medium;Assigned;0;0;paid-social
11/6/2022;Acq_M_Engagement-Lifecycle_NA*2019-CustEng-eBook;undefined;lifecycle-marketing_pm|lifecycle marketing model|p|g|m||379480664589;;Medium;Low;No Account Mapped;1;0;paid-search
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;;Low;Low;No Account Mapped;0;0;paid-content-syndication
1/26/2023;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||502608598011;;Medium;High;No Account Mapped;1;1;paid-search
11/5/2022;fy22-amer-email_marketing;undefined;email_marketing|email marketing|p|g|c||542343632615;;Low;Low;No Account Mapped;1;0;paid-search
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Scale - Central;Low;Low;Assigned;0;0;paid-content-syndication
1/9/2023;fy22-amer-push_and_messaging;mt_push_and_messaging_ad_copy_fy22;|mobile push notifications|p|g|c||624590675253;;Medium;Low;No Account Mapped;1;0;paid-search
12/9/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Medium;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Scale - West - 1;Medium;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Enterprise - Strat;Low;Low;Assigned;0;0;paid-content-syndication
11/23/2022;fy22-amer-email_marketing_platform;;email_marketing_platforms|email marketing platforms|p|g|c||516472499200#EAIaIQobChMI96HLzPvE-wIVbm1vBB1FNAw3EAAYAiAAEgL3v_D_BwE;;Low;;No Account Mapped;1;1;paid-search
1/26/2023;fy23-q4-amer-bau_groups;inspiration_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/14/2022;fy23-q4-amer-remarketing_allsite;inspiration_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/12/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Enterprise - Central;High;Low;Unassigned;0;0;paid-content-syndication
1/23/2023;fy23-q4-amer-loyalty_guide;;;AMER Enterprise - Central;High;Low;Assigned;0;0;paid-content-syndication
11/9/2022;fy22-amer-email_marketing_platform;undefined;email_marketing_softwares|email marketing softwares|e|g|c||516472499227;;Medium;Low;No Account Mapped;1;1;paid-search
1/12/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Enterprise - Central;High;Low;Unassigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 2;Low;Low;Customer;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Scale - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/13/2022;fy23-q4-amer-remarketing_allsite;inspiration_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/16/2023;fy22-amer-email_marketing_platform;undefined;email_marketing_services|email marketing services|p|g|c||516472499212;AMER Scale - West - 1;High;High;Assigned;0;1;paid-search
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - Central;Low;Low;Unassigned;0;0;paid-content-syndication
1/16/2023;fy22-amer-email_marketing_platform;;email_marketing_tool|email marketing tool|p|g|c||542343389162#Cj0KCQiAiJSeBhCCARIsAHnAzT_NLkARc4swB8UvpGfxMRSJaYXEz4S8j_8mUa4jH0vZu2iYoq56JtkaAiONEALw_wcB;;High;;No Account Mapped;1;1;paid-search
12/18/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 1;Medium;Low;Unassigned;0;0;paid-content-syndication
1/18/2023;fy22-amer-email_marketing_platform;;email_marketing_services|email marketing services|p|g|c||516472499212#CjwKCAiAzp6eBhByEiwA_gGq5HCIVJBZevSimplH2TA3HR3p8kO5q8JrKFnwLv84cD0TdjereFz_FBoCVmAQAvD_BwE;;High;Low;No Account Mapped;1;0;paid-search
1/19/2023;fy23-q4-amer-loyalty_guide;;;AMER Enterprise - Central;High;Low;Unassigned;0;0;paid-content-syndication
11/16/2022;fy22-amer-email_marketing_platform;;automated_email_marketing_platform|automated email marketing platform|p|g|c||516472499032#Cj0KCQjw--2aBhD5ARIsALiRlwA3_3NLms7Ycigz8AWkI8E_2dz5z5ZM8qQ3S4q1puLt0bDRUDvKOjIaAvA0EALw_wcB;;High;;No Account Mapped;1;1;paid-search
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - East - 2;Low;Low;Assigned;0;0;paid-content-syndication
1/23/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;;High;Low;No Account Mapped;0;0;paid-content-syndication
11/28/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||502608598011;;Medium;Low;No Account Mapped;1;0;paid-search
11/21/2022;fy22-amer-acq_e_retention-marketing;mt_brand_ad_copy_fy22;user-retention_em|user retention strategies|e|g|m||572731153873;AMER Emerging Ent - East - 2;Medium;Medium;Assigned;0;0;paid-search
1/12/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Enterprise - Central;High;Low;Unassigned;0;0;paid-content-syndication
1/9/2023;fy22-amer-email_marketing;undefined;email_marketing|email marketing|p|g|c||542343389210;AMER Enterprise - East;Medium;Low;Unassigned;0;0;paid-search
1/17/2023;Acq_M_Engagement-Lifecycle_NA*2019-CustEng-eBook;undefined;lifecycle-marketing_pm|lifecycle marketing model|p|g|c||379480664589;;Medium;Low;No Account Mapped;1;0;paid-search
12/26/2022;fy23-q4-amer-bau_retint;cer_2022;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/9/2023;fy22-amer-email_marketing;undefined;email_marketing|email marketing|p|g|m||542343632615;;Medium;Low;No Account Mapped;1;0;paid-search
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Medium;Low;Assigned;0;0;paid-content-syndication
1/20/2023;fy23-q4-amer-loyalty_guide;;;AMER Enterprise - Strat;High;Low;Assigned;0;0;paid-content-syndication
1/12/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Enterprise - Central;High;Low;Unassigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - East - 2;High;Low;Assigned;0;0;paid-content-syndication
12/18/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Scale - Central;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - East - 2;Medium;Low;Assigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Medium;Low;Assigned;0;0;paid-content-syndication
12/15/2022;fy23-q4-amer-customer_engagement_review_canada;;;;Low;Low;Unassigned;0;0;paid-content-syndication
1/24/2023;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|m||542343632615;;High;Low;No Account Mapped;1;0;paid-search
11/23/2022;fy23-q4-amer-bau_smb;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 1;Low;Low;Unassigned;0;0;paid-content-syndication
1/23/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Emerging Ent - West - 2;Medium;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
1/31/2023;fy23-q4-amer-bau_retint;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
1/17/2023;fy22-q1-amer-customer_engagement_review;customer_engagement_review;client_engagement|client engagement|p|g|m||499449654137;;Medium;Low;No Account Mapped;1;0;paid-search
1/11/2023;fy22-amer-email_marketing;undefined;email_automation|email automation|e|g|c||542343389258;;High;Low;No Account Mapped;1;1;paid-search
1/15/2023;fy22-amer-push_and_messaging;mt_push_and_messaging_ad_copy_fy22;|web push|p|g|c||511889410307;;Low;;No Account Mapped;1;1;paid-search
12/12/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 2;Medium;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;Japan Enterprise;Medium;Low;Unassigned;0;0;paid-content-syndication
1/23/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Emerging Ent - West - 2;High;Low;Assigned;0;0;paid-content-syndication
12/18/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - East - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/18/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/13/2022;fy23-q4-amer-retention_campaign;testing_guide;undefined;;High;Low;No Account Mapped;1;0;paid-display-ads
1/10/2023;fy22-amer-push_and_messaging;mt_push_and_messaging_ad_copy_fy22;|mobile push notifications|e|g|c||511889410211;;High;Low;No Account Mapped;1;0;paid-search
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - Strat;High;Low;Unassigned;0;0;paid-content-syndication
12/19/2022;fy23-q4-amer-customer_engagement_review_canada;;;;Low;Low;Unassigned;0;0;paid-content-syndication
12/29/2022;Acq_M_Engagement-Lifecycle_NA*2019-CustEng-eBook;undefined;lifecycle-marketing_em|lifecycle marketing|e|g|c||379480664394;;High;Low;No Account Mapped;1;0;paid-search
11/27/2022;fy22-amer-email_marketing_platform;undefined;email_marketing_tool|email marketing tool|p|g|c||542343389162;;High;High;No Account Mapped;0;0;paid-search
1/27/2023;fy23-q4-amer-bau_ccmskill;retention_guide;undefined;SMB AMER - Central;High;Medium;Assigned;0;0;paid-social
12/7/2022;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|m||542343632615;;High;Low;No Account Mapped;1;0;paid-search
12/18/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - Strat;Low;Low;Assigned;0;0;paid-content-syndication
12/13/2022;fy23-q4-amer-remarketing_allsite;inspiration_guide;undefined;AMER Emerging Ent - West - 1;High;Medium;Customer;0;0;paid-social
12/12/2022;fy23-q4-amer-bau_ccmskill;retention_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
1/12/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Enterprise - Central;High;Low;Unassigned;0;0;paid-content-syndication
1/20/2023;fy23-q4-amer-loyalty_guide;;;AMER Enterprise - West;High;Low;Unassigned;0;0;paid-content-syndication
11/14/2022;fy22-amer-email_marketing_platform;undefined;email_marketing_services|email marketing services|p|g|c||516472499212;;High;;No Account Mapped;1;1;paid-search
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
1/17/2023;fy23-q4-amer-customer_engagement_review_canada;;;AMER Scale - Central;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - Strat;Medium;Low;Assigned;0;0;paid-content-syndication
1/16/2023;fy23-q4-amer-bau_retint;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/23/2022;fy22-amer-acq_e_retention-marketing;undefined;churn-prevention_em|churn prevention solutions|e|g|c||460825250788;SMB AMER - AM;High;Medium;Customer;0;0;paid-search
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - Central;Low;Low;Assigned;0;0;paid-content-syndication
12/7/2022;fy23-q4-amer-remarketing_allsite;inspiration_guide;undefined;AMER Scale - Central;High;Medium;Assigned;0;0;paid-social
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
12/12/2022;Acq_M_Engagement-Lifecycle_NA*2019-CustEng-eBook;undefined;lifecycle-marketing_em|lifecycle marketing|e|g|c||379480664394;;Medium;Low;No Account Mapped;1;0;paid-search
12/21/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Emerging Ent - East - 2;Medium;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 2;Medium;Low;Assigned;0;0;paid-content-syndication
12/20/2022;fy23-q4-amer-bau_ccmskill;retention_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
11/29/2022;fy22-amer-acq_e_retention-marketing;mt_brand_ad_copy_fy22;customer-retention_pm|customer retention|p|g|m||572731153891;AMER Enterprise - Strat;High;Medium;Unassigned;0;0;paid-search
12/21/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 2;Medium;Low;Unassigned;0;0;paid-content-syndication
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Scale - East - 1;Medium;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Enterprise - West;Low;Low;Assigned;0;0;paid-content-syndication
11/15/2022;fy23-q4-amer-bau_smb;retention_guide;undefined;;Low;Low;No Account Mapped;1;0;paid-social
11/22/2022;fy22-amer-push_platforms;mt_push_platforms_ad_copy_fy25;|push notification platform|p|g|c||511889410487;GSA AMER - West;Medium;Medium;Customer;0;0;paid-search
11/15/2022;fy23-q4-amer-bau_retskill;cer_2022;undefined;AMER Emerging Ent - West - 1;Low;Medium;Assigned;0;0;paid-social
12/2/2022;fy22-amer-push_and_messaging;mt_push_and_messaging_ad_copy_fy22;|in app messaging|e|g|c||511889410061;;Medium;;No Account Mapped;1;1;paid-search
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Emerging Ent - West - 2;Medium;Low;Assigned;0;0;paid-content-syndication
12/1/2022;fy23-q4-amer-bau_retint;customer_engagement_ebook;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/21/2022;fy23-q4-amer-customer_engagement_review_canada;;;;Low;Low;Unassigned;0;0;paid-content-syndication
11/30/2022;fy23-q4-amer-bau_ccmskill;retention_guide;undefined;;High;Low;No Account Mapped;1;0;paid-social
12/13/2022;fy23-q4-amer-modern_customer_retention_guide;;;AMER Enterprise - East;Low;Low;Assigned;0;0;paid-content-syndication
1/27/2023;fy22-amer-email_marketing;;email_marketing|email marketing|p|g|c||542343389210#Cj0KCQiAic6eBhCoARIsANlox86_LC2XuDARlPCl1WIQiRpm1DsyMVnA_MjrvvdN2RdzK7YwqjVPybsaApAcEALw_wcB;;High;Low;No Account Mapped;1;0;paid-search
12/18/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 1;Low;Low;Unassigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 1;Medium;Low;Unassigned;0;0;paid-content-syndication
12/21/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Enterprise - West;High;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - East - 2;High;Low;Assigned;0;0;paid-content-syndication
11/16/2022;fy22-amer-brand_l_brand;mt_brand_ad_copy_fy22;braze_em_kw|braze|e|g|c||502608598011#EAIaIQobChMI0orm7N2z-wIVkWxvBB3CLg88EAAYASABEgKCo_D_BwE;;Medium;;No Account Mapped;1;0;paid-search
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Enterprise - East;High;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-best_in_class_email_guide;;;AMER Emerging Ent - West - 1;Low;Low;Assigned;0;0;paid-content-syndication
12/9/2022;fy23-q4-amer-customer_engagement_review_canada;;;AMER Enterprise - East;Medium;Low;Assigned;0;0;paid-content-syndication
1/18/2023;fy23-q4-amer-bau_retint;customer_engagement_ebook;undefined;;Medium;Low;No Account Mapped;1;0;paid-social
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - West - 2;Low;Low;Assigned;0;0;paid-content-syndication
1/22/2023;fy23-q4-amer-remarketing_allsite;inspiration_guide;undefined;Partnerships;Medium;Medium;Tech Alliances;0;0;paid-social
12/9/2022;fy23-q4-amer-retail_inspiration_guide;;;AMER Emerging Ent - East - 2;Low;Low;Assigned;0;0;paid-content-syndication
12/13/2022;fy22-amer-email_marketing_platform;undefined;platform_for_email_marketing|email service provider|p|g|m||542343389186;;Low;Low;No Account Mapped;1;0;paid-search
1/23/2023;fy23-q4-amer-modern_customer_retention_guide_nyny;;;AMER Emerging Ent - West - 2;High;Low;Assigned;0;0;paid-content-syndication
12/16/2022;fy23-q4-amer-customer_engagement_review_qsr;;;AMER Enterprise - West;Low;Low;Unassigned;0;0;paid-content-syndication
1/29/2023;fy22-amer-email_marketing;mt_email_marketing_platform_ad_copy_fy21;email_marketing|email marketing|p|g|c||542343632615;;High;Low;No Account Mapped;1;0;paid-search
